;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size;threshold
5122;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5123;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5124;0.09523809523809525;0.1;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.0
5125;0.09523809523809525;0.1;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.05
5126;0.09523809523809525;0.1;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.1
5127;0.09523809523809525;0.1;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5128;0.09523809523809525;0.1;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.2
5129;0.10000000000000002;0.1;0.1;0.0;0.0;0.0;(9, 2);40;0.25
5130;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5131;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5132;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5133;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5134;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5135;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5136;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5137;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5138;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5139;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5140;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5141;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5142;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5143;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5144;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5145;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5146;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5147;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5148;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5149;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5150;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5151;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5152;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5153;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5154;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5155;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5156;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5157;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5158;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5159;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5160;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5161;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5162;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5163;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5164;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5165;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5166;0.05128205128205127;0.06666666666666667;0.041666666666666664;0.0;0.0;0.0;(9, 2);40;0.0
5167;0.052631578947368425;0.06666666666666667;0.043478260869565216;0.0;0.0;0.0;(9, 2);40;0.05
5168;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5169;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5170;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5171;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5172;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5173;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5174;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5175;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5176;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5177;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5178;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5179;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5180;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5181;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5182;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5183;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5184;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5185;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5186;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5187;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5188;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5189;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5190;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5191;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5192;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5193;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5194;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5195;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5196;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5197;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5198;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5199;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5200;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5201;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5202;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5203;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5204;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5205;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5206;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5207;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5208;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5209;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5210;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5211;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5212;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5213;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5214;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5215;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5216;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5217;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5218;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5219;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5220;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5221;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5222;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5223;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5224;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5225;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5226;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5227;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5228;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5229;0.11764705882352941;0.1;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.0
5230;0.11764705882352941;0.1;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.05
5231;0.11764705882352941;0.1;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.1
5232;0.11764705882352941;0.1;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5233;0.11764705882352941;0.1;0.14285714285714285;0.0;0.0;0.0;(9, 2);40;0.2
5234;0.13333333333333333;0.1;0.2;0.0;0.0;0.0;(9, 2);40;0.25
5235;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5236;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5237;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5238;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5239;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5240;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5241;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5242;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5243;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5244;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5245;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5246;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5247;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5248;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5249;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5250;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5251;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5252;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5253;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5254;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5255;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5256;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5257;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5258;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5259;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5260;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5261;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5262;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5263;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5264;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5265;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5266;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5267;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5268;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5269;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5270;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5271;0.0;0.0;0.0;0.08;0.07692307692307693;0.08333333333333333;(9, 2);40;0.0
5272;0.0;0.0;0.0;0.08;0.07692307692307693;0.08333333333333333;(9, 2);40;0.05
5273;0.0;0.0;0.0;0.08;0.07692307692307693;0.08333333333333333;(9, 2);40;0.1
5274;0.0;0.0;0.0;0.08;0.07692307692307693;0.08333333333333333;(9, 2);40;0.15000000000000002
5275;0.0;0.0;0.0;0.08333333333333334;0.07692307692307693;0.09090909090909091;(9, 2);40;0.2
5276;0.0;0.0;0.0;0.08695652173913043;0.07692307692307693;0.1;(9, 2);40;0.25
5277;0.0;0.0;0.0;0.09523809523809525;0.07692307692307693;0.125;(9, 2);40;0.30000000000000004
5278;0.0;0.0;0.0;0.09523809523809525;0.07692307692307693;0.125;(9, 2);40;0.35000000000000003
5279;0.0;0.0;0.0;0.09523809523809525;0.07692307692307693;0.125;(9, 2);40;0.4
5280;0.0;0.0;0.0;0.1;0.07692307692307693;0.14285714285714285;(9, 2);40;0.45
5281;0.0;0.0;0.0;0.11764705882352941;0.07692307692307693;0.25;(9, 2);40;0.5
5282;0.0;0.0;0.0;0.125;0.07692307692307693;0.3333333333333333;(9, 2);40;0.55
5283;0.0;0.0;0.0;0.125;0.07692307692307693;0.3333333333333333;(9, 2);40;0.6000000000000001
5284;0.0;0.0;0.0;0.13333333333333336;0.07692307692307693;0.5;(9, 2);40;0.65
5285;0.0;0.0;0.0;0.13333333333333336;0.07692307692307693;0.5;(9, 2);40;0.7000000000000001
5286;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5287;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5288;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5289;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5290;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5291;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5292;0.060606060606060615;0.08333333333333333;0.047619047619047616;0.0625;0.08333333333333333;0.05;(9, 2);40;0.0
5293;0.060606060606060615;0.08333333333333333;0.047619047619047616;0.07142857142857144;0.08333333333333333;0.0625;(9, 2);40;0.05
5294;0.06451612903225808;0.08333333333333333;0.05263157894736842;0.0909090909090909;0.08333333333333333;0.1;(9, 2);40;0.1
5295;0.06666666666666667;0.08333333333333333;0.05555555555555555;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40;0.15000000000000002
5296;0.08;0.08333333333333333;0.07692307692307693;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40;0.2
5297;0.08695652173913043;0.08333333333333333;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.25
5298;0.1;0.08333333333333333;0.125;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5299;0.1;0.08333333333333333;0.125;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5300;0.1;0.08333333333333333;0.125;0.0;0.0;0.0;(9, 2);40;0.4
5301;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.0;0.0;0.0;(9, 2);40;0.45
5302;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5303;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5304;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5305;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5306;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5307;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5308;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5309;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5310;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5311;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5312;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5313;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5314;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5315;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5316;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5317;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5318;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5319;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5320;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5321;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5322;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5323;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5324;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5325;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5326;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5327;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5328;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5329;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5330;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5331;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5332;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5333;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5334;0.046511627906976744;0.045454545454545456;0.047619047619047616;0.0;0.0;0.0;(9, 2);40;0.0
5335;0.046511627906976744;0.045454545454545456;0.047619047619047616;0.0;0.0;0.0;(9, 2);40;0.05
5336;0.04761904761904762;0.045454545454545456;0.05;0.0;0.0;0.0;(9, 2);40;0.1
5337;0.049999999999999996;0.045454545454545456;0.05555555555555555;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5338;0.05128205128205128;0.045454545454545456;0.058823529411764705;0.0;0.0;0.0;(9, 2);40;0.2
5339;0.06250000000000001;0.045454545454545456;0.1;0.0;0.0;0.0;(9, 2);40;0.25
5340;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5341;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5342;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5343;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5344;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5345;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5346;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5347;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5348;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5349;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5350;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5351;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5352;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5353;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5354;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5355;0.09523809523809525;0.1111111111111111;0.08333333333333333;0.0;0.0;0.0;(9, 2);40;0.0
5356;0.09999999999999999;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.05
5357;0.09999999999999999;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.1
5358;0.09999999999999999;0.1111111111111111;0.09090909090909091;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5359;0.10526315789473685;0.1111111111111111;0.1;0.0;0.0;0.0;(9, 2);40;0.2
5360;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;(9, 2);40;0.25
5361;0.11764705882352941;0.1111111111111111;0.125;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5362;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5363;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5364;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5365;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5366;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5367;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5368;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5369;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5370;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5371;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5372;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5373;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5374;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5375;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5376;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5377;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5378;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5379;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5380;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5381;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5382;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5383;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5384;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5385;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5386;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5387;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5388;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5389;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5390;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5391;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5392;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5393;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5394;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5395;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5396;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5397;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5398;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5399;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5400;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5401;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5402;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5403;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5404;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5405;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5406;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5407;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5408;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5409;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5410;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5411;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5412;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5413;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5414;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5415;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5416;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5417;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5418;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5419;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5420;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5421;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5422;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5423;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5424;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5425;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5426;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5427;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
5428;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.5
5429;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.55
5430;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.6000000000000001
5431;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.65
5432;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.7000000000000001
5433;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.75
5434;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8
5435;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.8500000000000001
5436;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9
5437;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.9500000000000001
5438;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;1.0
5439;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.0
5440;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.05
5441;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.1
5442;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.15000000000000002
5443;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.2
5444;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.25
5445;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.30000000000000004
5446;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.35000000000000003
5447;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.4
5448;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40;0.45
