;F_cens;P_cens;R_cens;F_mfcc;P_mfcc;R_mfcc;param;kernel_size
1876;0.058823529411764705;0.041666666666666664;0.1;0.08333333333333333;0.07142857142857142;0.1;(9, 4);30
1877;0.14285714285714285;0.1111111111111111;0.2;0.14285714285714288;0.25;0.1;(21, 5);30
1878;0.08823529411764708;0.05;0.375;0.0;0.0;0.0;(9, 2);30
1879;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
1880;0.0;0.0;0.0;0.07407407407407407;0.05263157894736842;0.125;(21, 5);30
1881;0.13793103448275862;0.09090909090909091;0.2857142857142857;0.2222222222222222;0.18181818181818182;0.2857142857142857;(9, 2);30
1882;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
1883;0.0;0.0;0.0;0.16666666666666666;0.2;0.14285714285714285;(21, 5);30
1884;0.0;0.0;0.0;0.18181818181818182;0.14285714285714285;0.25;(9, 2);30
1885;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
1886;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1887;0.044444444444444446;0.02631578947368421;0.14285714285714285;0.0625;0.04;0.14285714285714285;(9, 2);30
1888;0.0;0.0;0.0;0.26666666666666666;0.25;0.2857142857142857;(9, 4);30
1889;0.10526315789473685;0.08333333333333333;0.14285714285714285;0.25;0.2222222222222222;0.2857142857142857;(21, 5);30
1890;0.023529411764705885;0.0125;0.2;0.0;0.0;0.0;(9, 2);30
1891;0.0;0.0;0.0;0.10526315789473682;0.07142857142857142;0.2;(9, 4);30
1892;0.0;0.0;0.0;0.12500000000000003;0.09090909090909091;0.2;(21, 5);30
1893;0.0;0.0;0.0;0.19047619047619047;0.11764705882352941;0.5;(9, 2);30
1894;0.0;0.0;0.0;0.16666666666666666;0.125;0.25;(9, 4);30
1895;0.2;0.16666666666666666;0.25;0.0;0.0;0.0;(21, 5);30
1896;0.02666666666666667;0.017241379310344827;0.058823529411764705;0.07272727272727272;0.05263157894736842;0.11764705882352941;(9, 2);30
1897;0.0;0.0;0.0;0.048780487804878044;0.041666666666666664;0.058823529411764705;(9, 4);30
1898;0.04545454545454545;0.037037037037037035;0.058823529411764705;0.125;0.13333333333333333;0.11764705882352941;(21, 5);30
1899;0.0606060606060606;0.034482758620689655;0.25;0.08333333333333334;0.05;0.25;(9, 2);30
1900;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
1901;0.0;0.0;0.0;0.15384615384615383;0.1111111111111111;0.25;(21, 5);30
1902;0.0975609756097561;0.06060606060606061;0.25;0.5;0.5;0.5;(9, 2);30
1903;0.06666666666666667;0.045454545454545456;0.125;0.5333333333333333;0.5714285714285714;0.5;(9, 4);30
1904;0.0;0.0;0.0;0.42857142857142855;0.5;0.375;(21, 5);30
1905;0.03225806451612903;0.017543859649122806;0.2;0.13333333333333333;0.075;0.6;(9, 2);30
1906;0.052631578947368425;0.030303030303030304;0.2;0.15384615384615385;0.125;0.2;(9, 4);30
1907;0.06896551724137931;0.041666666666666664;0.2;0.4000000000000001;0.4;0.4;(21, 5);30
1908;0.0198019801980198;0.011904761904761904;0.058823529411764705;0.030303030303030304;0.02040816326530612;0.058823529411764705;(9, 2);30
1909;0.05633802816901408;0.037037037037037035;0.11764705882352941;0.08;0.06060606060606061;0.11764705882352941;(9, 4);30
1910;0.0;0.0;0.0;0.1081081081081081;0.1;0.11764705882352941;(21, 5);30
1911;0.29629629629629634;0.2;0.5714285714285714;0.3333333333333333;0.4;0.2857142857142857;(9, 2);30
1912;0.3;0.23076923076923078;0.42857142857142855;0.36363636363636365;0.5;0.2857142857142857;(9, 4);30
1913;0.25;0.2222222222222222;0.2857142857142857;0.2;0.3333333333333333;0.14285714285714285;(21, 5);30
1914;0.0;0.0;0.0;0.05797101449275363;0.03389830508474576;0.2;(9, 2);30
1915;0.0;0.0;0.0;0.13333333333333333;0.1;0.2;(9, 4);30
1916;0.0;0.0;0.0;0.17391304347826086;0.15384615384615385;0.2;(21, 5);30
1917;0.0;0.0;0.0;0.07407407407407408;0.05;0.14285714285714285;(9, 2);30
1918;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
1919;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1920;0.0975609756097561;0.05405405405405406;0.5;0.03448275862068966;0.02;0.125;(9, 2);30
1921;0.07407407407407408;0.043478260869565216;0.25;0.08333333333333333;0.0625;0.125;(9, 4);30
1922;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1923;0.12000000000000001;0.07692307692307693;0.2727272727272727;0.0975609756097561;0.06666666666666667;0.18181818181818182;(9, 2);30
1924;0.13333333333333333;0.08823529411764706;0.2727272727272727;0.08695652173913043;0.08333333333333333;0.09090909090909091;(9, 4);30
1925;0.0588235294117647;0.043478260869565216;0.09090909090909091;0.08695652173913043;0.08333333333333333;0.09090909090909091;(21, 5);30
1926;0.028169014084507046;0.015151515151515152;0.2;0.0;0.0;0.0;(9, 2);30
1927;0.045454545454545456;0.02564102564102564;0.2;0.21052631578947364;0.14285714285714285;0.4;(9, 4);30
1928;0.08000000000000002;0.05;0.2;0.0;0.0;0.0;(21, 5);30
1929;0.03703703703703704;0.021739130434782608;0.125;0.038461538461538464;0.022727272727272728;0.125;(9, 2);30
1930;0.0;0.0;0.0;0.06060606060606061;0.04;0.125;(9, 4);30
1931;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1932;0.0;0.0;0.0;0.5;0.5;0.5;(9, 2);30
1933;0.06666666666666667;0.05555555555555555;0.08333333333333333;0.3157894736842105;0.42857142857142855;0.25;(9, 4);30
1934;0.0;0.0;0.0;0.47058823529411764;0.8;0.3333333333333333;(21, 5);30
1935;0.06896551724137931;0.038461538461538464;0.3333333333333333;0.11764705882352941;0.07142857142857142;0.3333333333333333;(9, 2);30
1936;0.11764705882352941;0.07142857142857142;0.3333333333333333;0.0;0.0;0.0;(9, 4);30
1937;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1938;0.05555555555555555;0.03125;0.25;0.03225806451612903;0.018518518518518517;0.125;(9, 2);30
1939;0.11320754716981134;0.06666666666666667;0.375;0.0;0.0;0.0;(9, 4);30
1940;0.0625;0.041666666666666664;0.125;0.0;0.0;0.0;(21, 5);30
1941;0.18518518518518517;0.14705882352941177;0.25;0.1818181818181818;0.16666666666666666;0.2;(9, 2);30
1942;0.046511627906976744;0.043478260869565216;0.05;0.2;0.3;0.15;(9, 4);30
1943;0.06666666666666667;0.1;0.05;0.28571428571428575;0.5;0.2;(21, 5);30
1944;0.1509433962264151;0.09523809523809523;0.36363636363636365;0.03333333333333333;0.02040816326530612;0.09090909090909091;(9, 2);30
1945;0.13043478260869562;0.08571428571428572;0.2727272727272727;0.14814814814814814;0.125;0.18181818181818182;(9, 4);30
1946;0.18181818181818182;0.12121212121212122;0.36363636363636365;0.0;0.0;0.0;(21, 5);30
1947;0.0;0.0;0.0;0.19047619047619047;0.125;0.4;(9, 2);30
1948;0.0;0.0;0.0;0.20000000000000004;0.2;0.2;(9, 4);30
1949;0.0;0.0;0.0;0.5454545454545454;0.5;0.6;(21, 5);30
1950;0.037037037037037035;0.023809523809523808;0.08333333333333333;0.16216216216216217;0.12;0.25;(9, 2);30
1951;0.13333333333333333;0.09090909090909091;0.25;0.09523809523809525;0.1111111111111111;0.08333333333333333;(9, 4);30
1952;0.057142857142857134;0.043478260869565216;0.08333333333333333;0.0909090909090909;0.1;0.08333333333333333;(21, 5);30
1953;0.0;0.0;0.0;0.028571428571428574;0.01639344262295082;0.1111111111111111;(9, 2);30
1954;0.0;0.0;0.0;0.1142857142857143;0.07692307692307693;0.2222222222222222;(9, 4);30
1955;0.0;0.0;0.0;0.11764705882352941;0.08;0.2222222222222222;(21, 5);30
1956;0.06666666666666667;0.04;0.2;0.08000000000000002;0.05;0.2;(9, 2);30
1957;0.08695652173913045;0.05555555555555555;0.2;0.2857142857142857;0.2222222222222222;0.4;(9, 4);30
1958;0.0;0.0;0.0;0.3636363636363636;0.3333333333333333;0.4;(21, 5);30
1959;0.03333333333333333;0.02;0.1;0.24242424242424243;0.17391304347826086;0.4;(9, 2);30
1960;0.10526315789473682;0.07142857142857142;0.2;0.1904761904761905;0.18181818181818182;0.2;(9, 4);30
1961;0.0;0.0;0.0;0.37499999999999994;0.5;0.3;(21, 5);30
1962;0.20338983050847456;0.13636363636363635;0.4;0.17142857142857143;0.15;0.2;(9, 2);30
1963;0.1951219512195122;0.15384615384615385;0.26666666666666666;0.28571428571428575;0.5;0.2;(9, 4);30
1964;0.2424242424242424;0.2222222222222222;0.26666666666666666;0.2222222222222222;0.6666666666666666;0.13333333333333333;(21, 5);30
1965;0.15625;0.09433962264150944;0.45454545454545453;0.09090909090909091;0.06060606060606061;0.18181818181818182;(9, 2);30
1966;0.060606060606060615;0.045454545454545456;0.09090909090909091;0.0625;0.047619047619047616;0.09090909090909091;(9, 4);30
1967;0.06896551724137931;0.05555555555555555;0.09090909090909091;0.0;0.0;0.0;(21, 5);30
1968;0.0631578947368421;0.04477611940298507;0.10714285714285714;0.17391304347826086;0.14634146341463414;0.21428571428571427;(9, 2);30
1969;0.03571428571428571;0.03571428571428571;0.03571428571428571;0.1951219512195122;0.3076923076923077;0.14285714285714285;(9, 4);30
1970;0.11999999999999998;0.13636363636363635;0.10714285714285714;0.0;0.0;0.0;(21, 5);30
1971;0.1142857142857143;0.07142857142857142;0.2857142857142857;0.06896551724137931;0.045454545454545456;0.14285714285714285;(9, 2);30
1972;0.08695652173913043;0.0625;0.14285714285714285;0.125;0.1111111111111111;0.14285714285714285;(9, 4);30
1973;0.1;0.07692307692307693;0.14285714285714285;0.16666666666666666;0.2;0.14285714285714285;(21, 5);30
1974;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);30
1975;0.03508771929824561;0.018518518518518517;0.3333333333333333;0.0;0.0;0.0;(9, 4);30
1976;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1977;0.0;0.0;0.0;0.05405405405405405;0.047619047619047616;0.0625;(9, 2);30
1978;0.0;0.0;0.0;0.09523809523809523;0.2;0.0625;(9, 4);30
1979;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1980;0.02941176470588235;0.016129032258064516;0.16666666666666666;0.0;0.0;0.0;(9, 2);30
1981;0.05714285714285715;0.034482758620689655;0.16666666666666666;0.0;0.0;0.0;(9, 4);30
1982;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
1983;0.16000000000000003;0.1;0.4;0.09523809523809523;0.0625;0.2;(9, 2);30
1984;0.0;0.0;0.0;0.16666666666666666;0.14285714285714285;0.2;(9, 4);30
1985;0.0;0.0;0.0;0.6;0.6;0.6;(21, 5);30
1986;0.12068965517241381;0.06862745098039216;0.5;0.07500000000000001;0.045454545454545456;0.21428571428571427;(9, 2);30
1987;0.1967213114754098;0.1276595744680851;0.42857142857142855;0.09090909090909091;0.06666666666666667;0.14285714285714285;(9, 4);30
1988;0.1509433962264151;0.10256410256410256;0.2857142857142857;0.1875;0.16666666666666666;0.21428571428571427;(21, 5);30
1989;0.29629629629629634;0.2;0.5714285714285714;0.4;0.3076923076923077;0.5714285714285714;(9, 2);30
1990;0.3157894736842105;0.25;0.42857142857142855;0.36363636363636365;0.5;0.2857142857142857;(9, 4);30
1991;0.26666666666666666;0.25;0.2857142857142857;0.4;0.6666666666666666;0.2857142857142857;(21, 5);30
1992;0.0;0.0;0.0;0.047619047619047616;0.029411764705882353;0.125;(9, 2);30
1993;0.0;0.0;0.0;0.1;0.08333333333333333;0.125;(9, 4);30
1994;0.0;0.0;0.0;0.14285714285714288;0.16666666666666666;0.125;(21, 5);30
1995;0.05;0.029411764705882353;0.16666666666666666;0.3;0.21428571428571427;0.5;(9, 2);30
1996;0.0;0.0;0.0;0.4;0.3333333333333333;0.5;(9, 4);30
1997;0.0;0.0;0.0;0.5333333333333333;0.4444444444444444;0.6666666666666666;(21, 5);30
1998;0.032;0.020618556701030927;0.07142857142857142;0.08695652173913043;0.0625;0.14285714285714285;(9, 2);30
1999;0.07792207792207792;0.061224489795918366;0.10714285714285714;0.125;0.15;0.10714285714285714;(9, 4);30
2000;0.08823529411764705;0.075;0.10714285714285714;0.17391304347826086;0.2222222222222222;0.14285714285714285;(21, 5);30
2001;0.0380952380952381;0.023255813953488372;0.10526315789473684;0.10666666666666667;0.07142857142857142;0.21052631578947367;(9, 2);30
2002;0.0;0.0;0.0;0.043478260869565216;0.037037037037037035;0.05263157894736842;(9, 4);30
2003;0.0;0.0;0.0;0.04761904761904762;0.043478260869565216;0.05263157894736842;(21, 5);30
2004;0.14545454545454545;0.0851063829787234;0.5;0.07407407407407408;0.043478260869565216;0.25;(9, 2);30
2005;0.1764705882352941;0.11538461538461539;0.375;0.07999999999999999;0.058823529411764705;0.125;(9, 4);30
2006;0.14814814814814814;0.10526315789473684;0.25;0.0;0.0;0.0;(21, 5);30
2007;0.25;0.1875;0.375;0.0;0.0;0.0;(9, 2);30
2008;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);30
2009;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);30
2010;0.0;0.0;0.0;0.044444444444444446;0.02564102564102564;0.16666666666666666;(9, 2);30
2011;0.0;0.0;0.0;0.08;0.05263157894736842;0.16666666666666666;(9, 4);30
2012;0.0;0.0;0.0;0.08333333333333333;0.05555555555555555;0.16666666666666666;(21, 5);30
2013;0.0;0.0;0.0;0.16666666666666666;0.1111111111111111;0.3333333333333333;(9, 2);30
2014;0.0;0.0;0.0;0.20689655172413793;0.17647058823529413;0.25;(9, 4);30
2015;0.0;0.0;0.0;0.2608695652173913;0.2727272727272727;0.25;(21, 5);30
2016;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);30
2017;0.18181818181818182;0.25;0.14285714285714285;0.0;0.0;0.0;(9, 4);30
2018;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;(21, 5);30
2019;0.05128205128205128;0.029411764705882353;0.2;0.0;0.0;0.0;(9, 2);30
2020;0.08333333333333333;0.05263157894736842;0.2;0.0;0.0;0.0;(9, 4);30
2021;0.08000000000000002;0.05;0.2;0.0;0.0;0.0;(21, 5);30
2022;0.1282051282051282;0.0847457627118644;0.2631578947368421;0.2162162162162162;0.14545454545454545;0.42105263157894735;(9, 2);30
2023;0.07999999999999999;0.06451612903225806;0.10526315789473684;0.1904761904761905;0.17391304347826086;0.21052631578947367;(9, 4);30
2024;0.03571428571428572;0.02702702702702703;0.05263157894736842;0.15789473684210525;0.15789473684210525;0.15789473684210525;(21, 5);30
2025;0.03636363636363636;0.020833333333333332;0.14285714285714285;0.25;0.2222222222222222;0.2857142857142857;(9, 2);30
2026;0.1142857142857143;0.07142857142857142;0.2857142857142857;0.1;0.16666666666666666;0.07142857142857142;(9, 4);30
2027;0.0;0.0;0.0;0.21052631578947364;0.4;0.14285714285714285;(21, 5);30
2028;0.05714285714285714;0.03508771929824561;0.15384615384615385;0.08333333333333333;0.05714285714285714;0.15384615384615385;(9, 2);30
2029;0.163265306122449;0.1111111111111111;0.3076923076923077;0.08;0.08333333333333333;0.07692307692307693;(9, 4);30
2030;0.09090909090909091;0.06451612903225806;0.15384615384615385;0.0;0.0;0.0;(21, 5);30
2031;0.028985507246376812;0.017543859649122806;0.08333333333333333;0.0425531914893617;0.02857142857142857;0.08333333333333333;(9, 2);30
2032;0.037037037037037035;0.023809523809523808;0.08333333333333333;0.05128205128205128;0.037037037037037035;0.08333333333333333;(9, 4);30
2033;0.057142857142857134;0.043478260869565216;0.08333333333333333;0.0625;0.05;0.08333333333333333;(21, 5);30
2034;0.0;0.0;0.0;0.17391304347826086;0.125;0.2857142857142857;(9, 2);30
2035;0.0;0.0;0.0;0.19999999999999998;0.1875;0.21428571428571427;(9, 4);30
2036;0.05555555555555555;0.045454545454545456;0.07142857142857142;0.25;0.3;0.21428571428571427;(21, 5);30
2037;0.12244897959183672;0.07142857142857142;0.42857142857142855;0.5;0.35294117647058826;0.8571428571428571;(9, 2);30
2038;0.13333333333333333;0.08695652173913043;0.2857142857142857;0.26666666666666666;0.25;0.2857142857142857;(9, 4);30
2039;0.06666666666666667;0.043478260869565216;0.14285714285714285;0.4615384615384615;0.5;0.42857142857142855;(21, 5);30
2040;0.09756097560975609;0.05714285714285714;0.3333333333333333;0.0;0.0;0.0;(9, 2);40
2041;0.15384615384615383;0.1;0.3333333333333333;0.0;0.0;0.0;(9, 4);40
2042;0.16666666666666666;0.1111111111111111;0.3333333333333333;0.0;0.0;0.0;(21, 5);40
2043;0.21428571428571427;0.16666666666666666;0.3;0.1818181818181818;0.16666666666666666;0.2;(9, 2);40
2044;0.10526315789473685;0.1111111111111111;0.1;0.13333333333333333;0.2;0.1;(9, 4);40
2045;0.0;0.0;0.0;0.14285714285714288;0.25;0.1;(21, 5);40
2046;0.05555555555555555;0.03225806451612903;0.2;0.25000000000000006;0.18181818181818182;0.4;(9, 2);40
2047;0.08695652173913045;0.05555555555555555;0.2;0.4444444444444445;0.5;0.4;(9, 4);40
2048;0.25000000000000006;0.18181818181818182;0.4;0.22222222222222224;0.25;0.2;(21, 5);40
2049;0.15;0.08823529411764706;0.5;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40
2050;0.11764705882352942;0.09090909090909091;0.16666666666666666;0.0;0.0;0.0;(9, 4);40
2051;0.0;0.0;0.0;0.2;0.25;0.16666666666666666;(21, 5);40
2052;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2053;0.125;0.1;0.16666666666666666;0.0;0.0;0.0;(9, 4);40
2054;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2055;0.05714285714285714;0.03125;0.3333333333333333;0.034482758620689655;0.019230769230769232;0.16666666666666666;(9, 2);40
2056;0.07407407407407407;0.047619047619047616;0.16666666666666666;0.1081081081081081;0.06451612903225806;0.3333333333333333;(9, 4);40
2057;0.07407407407407407;0.047619047619047616;0.16666666666666666;0.0;0.0;0.0;(21, 5);40
2058;0.14814814814814814;0.09523809523809523;0.3333333333333333;0.0975609756097561;0.08695652173913043;0.1111111111111111;(9, 2);40
2059;0.21276595744680854;0.1724137931034483;0.2777777777777778;0.0;0.0;0.0;(9, 4);40
2060;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;(21, 5);40
2061;0.12499999999999999;0.075;0.375;0.0;0.0;0.0;(9, 2);40
2062;0.07407407407407407;0.05263157894736842;0.125;0.0;0.0;0.0;(9, 4);40
2063;0.0;0.0;0.0;0.22222222222222224;0.2;0.25;(21, 5);40
2064;0.0;0.0;0.0;0.0975609756097561;0.05405405405405406;0.5;(9, 2);40
2065;0.0;0.0;0.0;0.16;0.09523809523809523;0.5;(9, 4);40
2066;0.0;0.0;0.0;0.16;0.09523809523809523;0.5;(21, 5);40
2067;0.0;0.0;0.0;0.17241379310344826;0.11904761904761904;0.3125;(9, 2);40
2068;0.0;0.0;0.0;0.29411764705882354;0.2777777777777778;0.3125;(9, 4);40
2069;0.0;0.0;0.0;0.09090909090909091;0.16666666666666666;0.0625;(21, 5);40
2070;0.04081632653061225;0.022727272727272728;0.2;0.12500000000000003;0.09090909090909091;0.2;(9, 2);40
2071;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2072;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2073;0.03571428571428571;0.022222222222222223;0.09090909090909091;0.0;0.0;0.0;(9, 2);40
2074;0.060606060606060615;0.045454545454545456;0.09090909090909091;0.0;0.0;0.0;(9, 4);40
2075;0.0;0.0;0.0;0.11764705882352942;0.16666666666666666;0.09090909090909091;(21, 5);40
2076;0.03278688524590164;0.018867924528301886;0.125;0.0;0.0;0.0;(9, 2);40
2077;0.0975609756097561;0.06060606060606061;0.25;0.0;0.0;0.0;(9, 4);40
2078;0.05714285714285714;0.037037037037037035;0.125;0.0;0.0;0.0;(21, 5);40
2079;0.0;0.0;0.0;0.21052631578947367;0.125;0.6666666666666666;(9, 2);40
2080;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2081;0.0;0.0;0.0;0.28571428571428575;0.25;0.3333333333333333;(21, 5);40
2082;0.03125;0.018518518518518517;0.1;0.15384615384615385;0.125;0.2;(9, 2);40
2083;0.14814814814814817;0.11764705882352941;0.2;0.10000000000000002;0.1;0.1;(9, 4);40
2084;0.09523809523809525;0.09090909090909091;0.1;0.11111111111111112;0.125;0.1;(21, 5);40
2085;0.14285714285714285;0.08333333333333333;0.5;0.30769230769230765;0.2222222222222222;0.5;(9, 2);40
2086;0.0;0.0;0.0;0.5;0.5;0.5;(9, 4);40
2087;0.14285714285714288;0.1;0.25;0.5;0.5;0.5;(21, 5);40
2088;0.16;0.10526315789473684;0.3333333333333333;0.1111111111111111;0.08333333333333333;0.16666666666666666;(9, 2);40
2089;0.15384615384615383;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;(9, 4);40
2090;0.14285714285714288;0.125;0.16666666666666666;0.0;0.0;0.0;(21, 5);40
2091;0.017857142857142856;0.010638297872340425;0.05555555555555555;0.15217391304347827;0.0945945945945946;0.3888888888888889;(9, 2);40
2092;0.06349206349206349;0.044444444444444446;0.1111111111111111;0.19999999999999998;0.15625;0.2777777777777778;(9, 4);40
2093;0.03846153846153846;0.029411764705882353;0.05555555555555555;0.2105263157894737;0.2;0.2222222222222222;(21, 5);40
2094;0.03571428571428571;0.024390243902439025;0.06666666666666667;0.03333333333333333;0.022222222222222223;0.06666666666666667;(9, 2);40
2095;0.06451612903225808;0.0625;0.06666666666666667;0.0;0.0;0.0;(9, 4);40
2096;0.07692307692307691;0.09090909090909091;0.06666666666666667;0.0;0.0;0.0;(21, 5);40
2097;0.1739130434782609;0.11764705882352941;0.3333333333333333;0.30769230769230765;0.2857142857142857;0.3333333333333333;(9, 2);40
2098;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2099;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2100;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2101;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2102;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2103;0.05714285714285714;0.037037037037037035;0.125;0.1;0.08333333333333333;0.125;(9, 2);40
2104;0.0;0.0;0.0;0.13333333333333333;0.14285714285714285;0.125;(9, 4);40
2105;0.09523809523809525;0.07692307692307693;0.125;0.16666666666666666;0.25;0.125;(21, 5);40
2106;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2107;0.11764705882352941;0.07692307692307693;0.25;0.0;0.0;0.0;(9, 4);40
2108;0.0;0.0;0.0;0.11111111111111112;0.07142857142857142;0.25;(21, 5);40
2109;0.125;0.07692307692307693;0.3333333333333333;0.2222222222222222;0.16666666666666666;0.3333333333333333;(9, 2);40
2110;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;(9, 4);40
2111;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;(21, 5);40
2112;0.05;0.029411764705882353;0.16666666666666666;0.15384615384615383;0.1;0.3333333333333333;(9, 2);40
2113;0.0;0.0;0.0;0.11764705882352942;0.09090909090909091;0.16666666666666666;(9, 4);40
2114;0.11764705882352942;0.09090909090909091;0.16666666666666666;0.14285714285714288;0.125;0.16666666666666666;(21, 5);40
2115;0.08695652173913045;0.05555555555555555;0.2;0.06896551724137931;0.05263157894736842;0.1;(9, 2);40
2116;0.16;0.13333333333333333;0.2;0.13333333333333333;0.2;0.1;(9, 4);40
2117;0.20000000000000004;0.2;0.2;0.15384615384615383;0.3333333333333333;0.1;(21, 5);40
2118;0.025974025974025972;0.014705882352941176;0.1111111111111111;0.1724137931034483;0.10204081632653061;0.5555555555555556;(9, 2);40
2119;0.0;0.0;0.0;0.15789473684210528;0.10344827586206896;0.3333333333333333;(9, 4);40
2120;0.1142857142857143;0.07692307692307693;0.2222222222222222;0.13333333333333333;0.09523809523809523;0.2222222222222222;(21, 5);40
2121;0.11111111111111112;0.07142857142857142;0.25;0.15999999999999998;0.11764705882352941;0.25;(9, 2);40
2122;0.07999999999999999;0.058823529411764705;0.125;0.1;0.08333333333333333;0.125;(9, 4);40
2123;0.07692307692307691;0.05555555555555555;0.125;0.11764705882352941;0.1111111111111111;0.125;(21, 5);40
2124;0.08695652173913045;0.05555555555555555;0.2;0.047619047619047616;0.03125;0.1;(9, 2);40
2125;0.0909090909090909;0.08333333333333333;0.1;0.0;0.0;0.0;(9, 4);40
2126;0.0;0.0;0.0;0.16666666666666669;0.5;0.1;(21, 5);40
2127;0.09090909090909091;0.05357142857142857;0.3;0.28571428571428564;0.2727272727272727;0.3;(9, 2);40
2128;0.04347826086956522;0.027777777777777776;0.1;0.10526315789473685;0.1111111111111111;0.1;(9, 4);40
2129;0.1111111111111111;0.07692307692307693;0.2;0.125;0.16666666666666666;0.1;(21, 5);40
2130;0.125;0.07142857142857142;0.5;0.0;0.0;0.0;(9, 2);40
2131;0.15384615384615385;0.09090909090909091;0.5;0.08333333333333334;0.045454545454545456;0.5;(9, 4);40
2132;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2133;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2134;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2135;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2136;0.061538461538461535;0.03508771929824561;0.25;0.04651162790697674;0.02857142857142857;0.125;(9, 2);40
2137;0.0;0.0;0.0;0.16666666666666666;0.125;0.25;(9, 4);40
2138;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2139;0.030303030303030307;0.01639344262295082;0.2;0.0;0.0;0.0;(9, 2);40
2140;0.06451612903225806;0.038461538461538464;0.2;0.0;0.0;0.0;(9, 4);40
2141;0.08333333333333333;0.05263157894736842;0.2;0.0;0.0;0.0;(21, 5);40
2142;0.16666666666666666;0.0967741935483871;0.6;0.42857142857142855;0.3333333333333333;0.6;(9, 2);40
2143;0.35294117647058826;0.25;0.6;0.5;0.6666666666666666;0.4;(9, 4);40
2144;0.0;0.0;0.0;0.5;0.6666666666666666;0.4;(21, 5);40
2145;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2146;0.0;0.0;0.0;0.0;0.0;0.0;(9, 4);40
2147;0.0;0.0;0.0;0.0;0.0;0.0;(21, 5);40
2148;0.04444444444444445;0.025;0.2;0.0;0.0;0.0;(9, 2);40
2149;0.0;0.0;0.0;0.5;0.6666666666666666;0.4;(9, 4);40
2150;0.0;0.0;0.0;0.25;0.3333333333333333;0.2;(21, 5);40
2151;0.09523809523809523;0.058823529411764705;0.25;0.3333333333333333;0.25;0.5;(9, 2);40
2152;0.2;0.125;0.5;0.5714285714285715;0.6666666666666666;0.5;(9, 4);40
2153;0.16666666666666666;0.125;0.25;0.5714285714285715;0.6666666666666666;0.5;(21, 5);40
2154;0.0;0.0;0.0;0.0;0.0;0.0;(9, 2);40
2155;0.06451612903225808;0.05263157894736842;0.08333333333333333;0.1;0.125;0.08333333333333333;(9, 4);40
2156;0.0;0.0;0.0;0.23529411764705882;0.4;0.16666666666666666;(21, 5);40
2157;0.07692307692307693;0.047619047619047616;0.2;0.19999999999999998;0.12;0.6;(9, 2);40
2158;0.12500000000000003;0.09090909090909091;0.2;0.26666666666666666;0.2;0.4;(9, 4);40
2159;0.13333333333333333;0.1;0.2;0.0;0.0;0.0;(21, 5);40
2160;0.09090909090909091;0.06666666666666667;0.14285714285714285;0.125;0.1111111111111111;0.14285714285714285;(9, 2);40
2161;0.0;0.0;0.0;0.2222222222222222;0.18181818181818182;0.2857142857142857;(9, 4);40
